2020-12-31T12:00:00.000+0000;1,60942E+12;0;47:86:36
2020-12-30T12:00:00.000+0000;1,60933E+12;0;47:86:36
2020-12-29T12:00:00.000+0000;1,60924E+12;0;47:86:36
2020-12-28T12:00:00.000+0000;1,60916E+12;0;47:86:36
2020-12-27T12:00:00.000+0000;1,60907E+12;0;47:86:36
2020-12-26T12:00:00.000+0000;1,60898E+12;0;47:86:36
2020-12-25T12:00:00.000+0000;1,6089E+12;0;47:86:36
2020-12-24T12:00:00.000+0000;1,60881E+12;0;47:86:36
2020-12-23T12:00:00.000+0000;1,60872E+12;0;47:86:36
2020-12-22T12:00:00.000+0000;1,60864E+12;0;47:86:36
2020-12-21T12:00:00.000+0000;1,60855E+12;0;47:86:36
2020-12-20T12:00:00.000+0000;1,60847E+12;0;47:86:36
2020-12-19T12:00:00.000+0000;1,60838E+12;0;47:86:36
2020-12-18T12:00:00.000+0000;1,60829E+12;0;47:86:36
2020-12-17T12:00:00.000+0000;1,60821E+12;0;47:86:36
2020-12-16T12:00:00.000+0000;1,60812E+12;0;47:86:36
2020-12-15T12:00:00.000+0000;1,60803E+12;0;47:86:36
2020-12-14T12:00:00.000+0000;1,60795E+12;0;47:86:36
2020-12-13T12:00:00.000+0000;1,60786E+12;0;47:86:36
2020-12-12T12:00:00.000+0000;1,60777E+12;0;47:86:36
2020-12-11T12:00:00.000+0000;1,60769E+12;0;47:86:36
2020-12-10T12:00:00.000+0000;1,6076E+12;0;47:86:36
2020-12-09T12:00:00.000+0000;1,60752E+12;0;47:86:36
2020-12-08T12:00:00.000+0000;1,60743E+12;0;47:86:36
2020-12-07T12:00:00.000+0000;1,60734E+12;0;47:86:36
2020-12-06T12:00:00.000+0000;1,60726E+12;0;47:86:36
2020-12-05T12:00:00.000+0000;1,60717E+12;0;47:86:36
2020-12-04T12:00:00.000+0000;1,60708E+12;0;47:86:36
2020-12-03T12:00:00.000+0000;1,607E+12;0;47:86:36
2020-12-02T12:00:00.000+0000;1,60691E+12;0;47:86:36
2020-12-01T12:00:00.000+0000;1,60682E+12;0;47:86:36
2020-11-30T12:00:00.000+0000;1,60674E+12;0;47:86:36
2020-11-29T12:00:00.000+0000;1,60665E+12;0;47:86:36
2020-11-28T12:00:00.000+0000;1,60656E+12;0;47:86:36
2020-11-27T12:00:00.000+0000;1,60648E+12;0;47:86:36
2020-11-26T12:00:00.000+0000;1,60639E+12;0;47:86:36
2020-11-25T12:00:00.000+0000;1,60631E+12;0;47:86:36
2020-11-24T12:00:00.000+0000;1,60622E+12;0;47:86:36
2020-11-23T12:00:00.000+0000;1,60613E+12;0;47:86:36
2020-11-22T12:00:00.000+0000;1,60605E+12;0;47:86:36
2020-11-21T12:00:00.000+0000;1,60596E+12;0;47:86:36
2020-11-20T12:00:00.000+0000;1,60587E+12;0;47:86:36
2020-11-19T12:00:00.000+0000;1,60579E+12;0;47:86:36
2020-11-18T12:00:00.000+0000;1,6057E+12;0;47:86:36
2020-11-17T12:00:00.000+0000;1,60561E+12;0;47:86:36
2020-11-16T12:00:00.000+0000;1,60553E+12;0;47:86:36
2020-11-15T12:00:00.000+0000;1,60544E+12;0;47:86:36
2020-11-14T12:00:00.000+0000;1,60536E+12;0;47:86:36
2020-11-13T12:00:00.000+0000;1,60527E+12;0;47:86:36
2020-11-12T12:00:00.000+0000;1,60518E+12;0;47:86:36
2020-11-11T12:00:00.000+0000;1,6051E+12;0;47:86:36
2020-11-10T12:00:00.000+0000;1,60501E+12;0.001;47:86:36
2020-11-09T12:00:00.000+0000;1,60492E+12;0.001;47:86:36
2020-11-08T12:00:00.000+0000;1,60484E+12;0.001;47:86:36
2020-11-07T12:00:00.000+0000;1,60475E+12;0.002;47:86:36
2020-11-06T12:00:00.000+0000;1,60466E+12;0.003;47:86:36
2020-11-05T12:00:00.000+0000;1,60458E+12;0.004;47:86:36
2020-11-04T12:00:00.000+0000;1,60449E+12;0.006;47:86:36
2020-11-03T12:00:00.000+0000;1,6044E+12;0.008;47:86:36
2020-11-02T12:00:00.000+0000;1,60432E+12;0.012;47:86:36
2020-11-01T12:00:00.000+0000;1,60423E+12;0.018;47:86:36
2020-10-17T12:00:00.000+0000;1,60294E+12;0.026;47:86:41
2020-10-16T12:00:00.000+0000;1,60285E+12;0.038;47:86:41
2020-10-15T12:00:00.000+0000;1,60276E+12;0.056;47:86:41
2020-10-14T12:00:00.000+0000;1,60268E+12;0.082;47:86:41
2020-10-13T12:00:00.000+0000;1,60259E+12;0.12;47:86:41
2020-10-12T12:00:00.000+0000;1,6025E+12;0.177;47:86:41
2020-10-11T12:00:00.000+0000;1,60242E+12;0.257;47:86:41
2020-10-10T12:00:00.000+0000;1,60233E+12;0.374;47:86:41
2020-10-09T12:00:00.000+0000;1,60224E+12;0.59;47:86:41
2020-10-08T12:00:00.000+0000;1,60216E+12;0.682;47:86:41
2020-10-07T12:00:00.000+0000;1,60207E+12;1.376;47:86:41
2020-10-06T12:00:00.000+0000;1,60199E+12;2.692;47:86:41
2020-10-05T12:00:00.000+0000;1,6019E+12;5.014;47:86:41
2020-10-04T12:00:00.000+0000;1,60181E+12;8.192;47:86:41
2020-10-03T12:00:00.000+0000;1,60173E+12;11.298;47:86:41
2020-10-02T12:00:00.000+0000;1,60164E+12;13.488;47:86:41
2020-10-01T12:00:00.000+0000;1,60155E+12;14.812;47:86:41
2020-09-30T12:00:00.000+0000;1,60147E+12;15.956;47:86:41
2020-09-29T12:00:00.000+0000;1,60138E+12;16.626;47:86:41
2020-09-28T12:00:00.000+0000;1,60129E+12;17.681;47:86:41
2020-09-27T12:00:00.000+0000;1,60121E+12;18.825;47:86:41
2020-09-26T12:00:00.000+0000;1,60112E+12;20.773;47:86:41
2020-09-25T12:00:00.000+0000;1,60104E+12;22.024;47:86:41
2020-09-24T12:00:00.000+0000;1,60095E+12;23.217;47:86:41
2020-09-23T12:00:00.000+0000;1,60086E+12;24.826;47:86:41
2020-09-22T12:00:00.000+0000;1,60078E+12;27.631;47:86:41
2020-09-21T12:00:00.000+0000;1,60069E+12;30.999;47:86:41
2020-09-20T12:00:00.000+0000;1,6006E+12;34.754;47:86:41
2020-09-19T12:00:00.000+0000;1,60052E+12;37.842;47:86:41
2020-09-18T12:00:00.000+0000;1,60043E+12;40.265;47:86:41
2020-09-17T12:00:00.000+0000;1,60034E+12;42.484;47:86:41
2020-09-16T12:00:00.000+0000;1,60026E+12;44.816;47:86:41
2020-09-15T12:00:00.000+0000;1,60017E+12;46.851;47:86:41
2020-09-14T12:00:00.000+0000;1,60008E+12;49.304;47:86:41
2020-09-13T12:00:00.000+0000;1,6E+12;51.443;47:86:41
2020-09-12T12:00:00.000+0000;1,59991E+12;53.399;47:86:41
2020-09-11T12:00:00.000+0000;1,59983E+12;53.911;47:86:41
2020-09-10T12:00:00.000+0000;1,59974E+12;54.023;47:86:41
2020-09-09T12:00:00.000+0000;1,59965E+12;54.018;47:86:41
2020-09-08T12:00:00.000+0000;1,59957E+12;54.527;47:86:41
2020-09-07T12:00:00.000+0000;1,59948E+12;55.04;47:86:41
2020-09-06T12:00:00.000+0000;1,59939E+12;56.078;47:86:41
2020-09-05T12:00:00.000+0000;1,59931E+12;57.01;47:86:41
2020-09-04T12:00:00.000+0000;1,59922E+12;57.902;47:86:41
2020-09-03T12:00:00.000+0000;1,59913E+12;58.359;47:86:41
2020-09-02T12:00:00.000+0000;1,59905E+12;59.076;47:86:41
2020-09-01T12:00:00.000+0000;1,59896E+12;59.528;47:86:41
2020-08-31T12:00:00.000+0000;1,59888E+12;60.112;47:86:41
2020-08-30T12:00:00.000+0000;1,59879E+12;60.795;47:86:41
2020-08-29T12:00:00.000+0000;1,5987E+12;61.718;47:86:41
2020-08-28T12:00:00.000+0000;1,59862E+12;62.656;47:86:41
2020-08-27T12:00:00.000+0000;1,59853E+12;63.234;47:86:41
2020-08-26T12:00:00.000+0000;1,59844E+12;64;47:86:41
2020-08-25T12:00:00.000+0000;1,59836E+12;64.782;47:86:41
2020-08-24T12:00:00.000+0000;1,59827E+12;66.125;47:86:41
2020-08-23T12:00:00.000+0000;1,59818E+12;66.99;47:86:41
2020-08-22T12:00:00.000+0000;1,5981E+12;67.439;47:86:41
2020-08-21T12:00:00.000+0000;1,59801E+12;67.388;47:86:41
2020-08-20T12:00:00.000+0000;1,59792E+12;67.261;47:86:41
2020-08-19T12:00:00.000+0000;1,59784E+12;67.871;47:86:41
2020-08-18T12:00:00.000+0000;1,59775E+12;69.265;47:86:41
2020-08-17T12:00:00.000+0000;1,59767E+12;70.381;47:86:41
2020-08-16T12:00:00.000+0000;1,59758E+12;70.744;47:86:41
2020-08-15T12:00:00.000+0000;1,59749E+12;69.347;47:86:41
2020-08-14T12:00:00.000+0000;1,59741E+12;67.926;47:86:41
2020-08-13T12:00:00.000+0000;1,59732E+12;64.087;47:86:41
2020-08-12T12:00:00.000+0000;1,59723E+12;60.661;47:86:41
2020-08-11T12:00:00.000+0000;1,59715E+12;57.708;47:86:41
2020-08-10T12:00:00.000+0000;1,59706E+12;55.561;47:86:41
2020-08-09T12:00:00.000+0000;1,59697E+12;53.703;47:86:41
2020-08-08T12:00:00.000+0000;1,59689E+12;52.389;47:86:41
2020-08-07T12:00:00.000+0000;1,5968E+12;51.517;47:86:41
2020-08-06T12:00:00.000+0000;1,59672E+12;52.29;47:86:41
2020-08-05T12:00:00.000+0000;1,59663E+12;51.184;47:86:41
2020-08-04T12:00:00.000+0000;1,59654E+12;51.335;47:86:41
2020-08-03T12:00:00.000+0000;1,59646E+12;51.263;47:86:41
2020-08-02T12:00:00.000+0000;1,59637E+12;50.163;47:86:41
2020-08-01T12:00:00.000+0000;1,59628E+12;48.998;47:86:41
2020-07-31T12:00:00.000+0000;1,5962E+12;49.193;47:86:41
2020-07-30T12:00:00.000+0000;1,59611E+12;48.561;47:86:41
2020-07-29T12:00:00.000+0000;1,59602E+12;49.777;47:86:41
2020-07-28T12:00:00.000+0000;1,59594E+12;51.272;47:86:41
2020-07-27T12:00:00.000+0000;1,59585E+12;53.573;47:86:41
2020-07-26T12:00:00.000+0000;1,59576E+12;56.176;47:86:41
2020-07-25T12:00:00.000+0000;1,59568E+12;59.013;47:86:41
2020-07-24T12:00:00.000+0000;1,59559E+12;61.473;47:86:41
2020-07-23T12:00:00.000+0000;1,59551E+12;63.04;47:86:41
2020-07-22T12:00:00.000+0000;1,59542E+12;62.388;47:86:41
2020-07-21T12:00:00.000+0000;1,59533E+12;63.752;47:86:41
2020-07-20T12:00:00.000+0000;1,59525E+12;65.588;47:86:41
2020-07-19T12:00:00.000+0000;1,59516E+12;66.874;47:86:41
2020-07-18T12:00:00.000+0000;1,59507E+12;69.106;47:86:41
2020-07-17T12:00:00.000+0000;1,59499E+12;71.194;47:86:41
2020-07-16T12:00:00.000+0000;1,5949E+12;73.231;47:86:41
2020-07-15T12:00:00.000+0000;1,59481E+12;75.134;47:86:41
2020-07-14T12:00:00.000+0000;1,59473E+12;76.685;47:86:41
2020-07-13T12:00:00.000+0000;1,59464E+12;78.006;47:86:41
2020-07-12T12:00:00.000+0000;1,59456E+12;79.157;47:86:41
2020-07-11T12:00:00.000+0000;1,59447E+12;80.036;47:86:41
2020-07-10T12:00:00.000+0000;1,59438E+12;80.085;47:86:41
2020-07-09T12:00:00.000+0000;1,5943E+12;79.639;47:86:41
2020-07-08T12:00:00.000+0000;1,59421E+12;79.513;47:86:41
2020-07-07T12:00:00.000+0000;1,59412E+12;79.631;47:86:41
2020-07-06T12:00:00.000+0000;1,59404E+12;80.093;47:86:41
2020-07-05T12:00:00.000+0000;1,59395E+12;80.666;47:86:41
2020-07-04T12:00:00.000+0000;1,59386E+12;81.81;47:86:41
2020-07-03T12:00:00.000+0000;1,59378E+12;83.156;47:86:41
2020-07-02T12:00:00.000+0000;1,59369E+12;85.071;47:86:41
2020-07-01T12:00:00.000+0000;1,5936E+12;87.274;47:86:41
2020-06-30T12:00:00.000+0000;1,59352E+12;89.302;47:86:41
2020-06-29T12:00:00.000+0000;1,59343E+12;91.094;47:86:41
2020-06-28T12:00:00.000+0000;1,59335E+12;92.885;47:86:41
2020-06-27T12:00:00.000+0000;1,59326E+12;94.133;47:86:41
2020-06-26T12:00:00.000+0000;1,59317E+12;94.842;47:86:41
2020-06-25T12:00:00.000+0000;1,59309E+12;95;47:86:41
2020-06-24T12:00:00.000+0000;1,593E+12;95;47:86:41
2020-06-23T12:00:00.000+0000;1,59291E+12;95;47:86:41
2020-06-22T12:00:00.000+0000;1,59283E+12;94.879;47:86:41
2020-06-21T12:00:00.000+0000;1,59274E+12;94.614;47:86:41
2020-06-20T12:00:00.000+0000;1,59265E+12;94.39;47:86:41
2020-06-19T12:00:00.000+0000;1,59257E+12;94.095;47:86:41
2020-06-18T12:00:00.000+0000;1,59248E+12;93.477;47:86:41
2020-06-17T12:00:00.000+0000;1,5924E+12;92.699;47:86:41
2020-06-16T12:00:00.000+0000;1,59231E+12;92.038;47:86:41
2020-06-15T12:00:00.000+0000;1,59222E+12;91.547;47:86:41
2020-06-14T12:00:00.000+0000;1,59214E+12;91.246;47:86:41
2020-06-13T12:00:00.000+0000;1,59205E+12;90.831;47:86:41
2020-06-12T12:00:00.000+0000;1,59196E+12;90.647;47:86:41
2020-06-11T12:00:00.000+0000;1,59188E+12;90.68;47:86:41
2020-06-10T12:00:00.000+0000;1,59179E+12;90.847;47:86:41
2020-06-09T12:00:00.000+0000;1,5917E+12;91.246;47:86:41
2020-06-08T12:00:00.000+0000;1,59162E+12;91.87;47:86:41
2020-06-07T12:00:00.000+0000;1,59153E+12;92.366;47:86:41
2020-06-06T12:00:00.000+0000;1,59144E+12;92.842;47:86:41
2020-06-05T12:00:00.000+0000;1,59136E+12;93.273;47:86:41
2020-06-04T12:00:00.000+0000;1,59127E+12;93.475;47:86:41
2020-06-03T12:00:00.000+0000;1,59119E+12;93.754;47:86:41
2020-06-02T12:00:00.000+0000;1,5911E+12;94.15;47:86:41
2020-06-01T12:00:00.000+0000;1,59101E+12;94.493;47:86:41
2020-05-31T12:00:00.000+0000;1,59093E+12;94.676;42:15:83
2020-05-30T12:00:00.000+0000;1,59084E+12;94.589;42:15:83
2020-05-29T12:00:00.000+0000;1,59075E+12;94.73;42:15:83
2020-05-28T12:00:00.000+0000;1,59067E+12;94.549;42:15:83
2020-05-27T12:00:00.000+0000;1,59058E+12;94.32;42:15:83
2020-05-26T12:00:00.000+0000;1,59049E+12;94.21;42:15:83
2020-05-25T12:00:00.000+0000;1,59041E+12;94.156;42:15:83
2020-05-24T12:00:00.000+0000;1,59032E+12;94.008;42:15:83
2020-05-23T12:00:00.000+0000;1,59024E+12;94.015;42:15:83
2020-05-22T12:00:00.000+0000;1,59015E+12;94.07;42:15:83
2020-05-21T12:00:00.000+0000;1,59006E+12;94.118;42:15:83
2020-05-20T12:00:00.000+0000;1,58998E+12;94.115;42:15:83
2020-05-19T12:00:00.000+0000;1,58989E+12;94.056;42:15:83
2020-05-18T12:00:00.000+0000;1,5898E+12;93.979;42:15:83
2020-05-17T12:00:00.000+0000;1,58972E+12;93.829;42:15:83
2020-05-16T12:00:00.000+0000;1,58963E+12;93.719;42:15:83
2020-05-15T12:00:00.000+0000;1,58954E+12;93.661;42:15:83
2020-05-14T12:00:00.000+0000;1,58946E+12;93.429;42:15:83
2020-05-13T12:00:00.000+0000;1,58937E+12;93.359;42:15:83
2020-05-12T12:00:00.000+0000;1,58928E+12;93.329;42:15:83
2020-05-11T12:00:00.000+0000;1,5892E+12;93.206;42:15:83
2020-05-10T12:00:00.000+0000;1,58911E+12;92.78;42:15:83
2020-05-09T12:00:00.000+0000;1,58903E+12;92.095;42:15:83
2020-05-08T12:00:00.000+0000;1,58894E+12;91.517;42:15:83
2020-05-07T12:00:00.000+0000;1,58885E+12;90.851;42:15:83
2020-05-06T12:00:00.000+0000;1,58877E+12;90.277;42:15:83
2020-05-05T12:00:00.000+0000;1,58868E+12;89.805;42:15:83
2020-05-04T12:00:00.000+0000;1,58859E+12;89.644;42:15:83
2020-05-03T12:00:00.000+0000;1,58851E+12;89.799;42:15:83
2020-05-02T12:00:00.000+0000;1,58842E+12;90.274;42:15:83
2020-05-01T12:00:00.000+0000;1,58833E+12;91.022;42:15:83
2020-04-30T12:00:00.000+0000;1,58825E+12;91.909;42:15:83
2020-04-29T12:00:00.000+0000;1,58816E+12;92.895;42:15:83
2020-04-28T12:00:00.000+0000;1,58808E+12;93.519;42:15:83
2020-04-27T12:00:00.000+0000;1,58799E+12;93.624;42:15:83
2020-04-26T12:00:00.000+0000;1,5879E+12;93.307;42:15:83
2020-04-25T12:00:00.000+0000;1,58782E+12;92.906;42:15:83
2020-04-24T12:00:00.000+0000;1,58773E+12;92.639;42:15:83
2020-04-23T12:00:00.000+0000;1,58764E+12;91.311;42:15:83
2020-04-22T12:00:00.000+0000;1,58756E+12;89.46;42:15:83
2020-04-21T12:00:00.000+0000;1,58747E+12;87.251;42:15:83
2020-04-20T12:00:00.000+0000;1,58738E+12;84.679;42:15:83
2020-04-19T12:00:00.000+0000;1,5873E+12;82.04;42:15:83
2020-04-18T12:00:00.000+0000;1,58721E+12;79.314;42:15:83
2020-04-17T12:00:00.000+0000;1,58712E+12;76.789;42:15:83
2020-04-16T12:00:00.000+0000;1,58704E+12;74.206;42:15:83
2020-04-15T12:00:00.000+0000;1,58695E+12;71.849;42:15:83
2020-04-14T12:00:00.000+0000;1,58687E+12;69.258;42:15:83
2020-04-13T12:00:00.000+0000;1,58678E+12;67.002;42:15:83
2020-04-12T12:00:00.000+0000;1,58669E+12;65.113;42:15:83
2020-04-11T12:00:00.000+0000;1,58661E+12;63.691;42:15:83
2020-04-10T12:00:00.000+0000;1,58652E+12;61.962;42:15:83
2020-04-09T12:00:00.000+0000;1,58643E+12;59.252;42:15:83
2020-04-08T12:00:00.000+0000;1,58635E+12;56.607;42:15:83
2020-04-07T12:00:00.000+0000;1,58626E+12;53.904;42:15:83
2020-04-06T12:00:00.000+0000;1,58617E+12;51.419;42:15:83
2020-04-05T12:00:00.000+0000;1,58609E+12;49.681;42:15:83
2020-04-04T12:00:00.000+0000;1,586E+12;48.154;42:15:83
2020-04-03T12:00:00.000+0000;1,58592E+12;46.604;42:15:83
2020-04-02T12:00:00.000+0000;1,58583E+12;45.237;42:15:83
2020-04-01T12:00:00.000+0000;1,58574E+12;44.223;42:15:83
2020-03-31T12:00:00.000+0000;1,58566E+12;43.279;42:15:83
2020-03-30T12:00:00.000+0000;1,58557E+12;42.623;42:15:83
2020-03-29T12:00:00.000+0000;1,58548E+12;42.398;42:15:83
2020-03-28T12:00:00.000+0000;1,5854E+12;42.177;42:15:83
2020-03-27T12:00:00.000+0000;1,58531E+12;41.26;42:15:83
2020-03-26T12:00:00.000+0000;1,58522E+12;39.788;42:15:83
2020-03-25T12:00:00.000+0000;1,58514E+12;37.736;42:15:83
2020-03-24T12:00:00.000+0000;1,58505E+12;35.425;42:15:83
2020-03-23T12:00:00.000+0000;1,58496E+12;34.25;42:15:83
2020-03-22T12:00:00.000+0000;1,58488E+12;33.903;42:15:83
2020-03-21T12:00:00.000+0000;1,58479E+12;33.007;42:15:83
2020-03-20T12:00:00.000+0000;1,58471E+12;32.138;42:15:83
2020-03-19T12:00:00.000+0000;1,58462E+12;32.898;42:15:83
2020-03-18T12:00:00.000+0000;1,58453E+12;34.433;42:15:83
2020-03-17T12:00:00.000+0000;1,58445E+12;36.144;42:15:83
2020-03-16T12:00:00.000+0000;1,58436E+12;38.056;42:15:83
2020-03-15T12:00:00.000+0000;1,58427E+12;40.728;42:15:83
2020-03-14T12:00:00.000+0000;1,58419E+12;43.096;42:15:83
2020-03-13T12:00:00.000+0000;1,5841E+12;45.116;42:15:83
2020-03-12T12:00:00.000+0000;1,58401E+12;46.53;42:15:83
2020-03-11T12:00:00.000+0000;1,58393E+12;47.146;42:15:83
2020-03-10T12:00:00.000+0000;1,58384E+12;47.652;42:15:83
2020-03-09T12:00:00.000+0000;1,58376E+12;48.359;42:15:83
2020-03-08T12:00:00.000+0000;1,58367E+12;48.624;42:15:83
2020-03-07T12:00:00.000+0000;1,58358E+12;47.776;42:15:83
2020-03-06T12:00:00.000+0000;1,5835E+12;47.195;42:15:83
2020-03-05T12:00:00.000+0000;1,58341E+12;46.788;42:15:83
2020-03-04T12:00:00.000+0000;1,58332E+12;46.022;42:15:83
2020-03-03T12:00:00.000+0000;1,58324E+12;44.911;42:15:83
2020-03-02T12:00:00.000+0000;1,58315E+12;43.965;42:15:83
2020-03-01T12:00:00.000+0000;1,58306E+12;43.106;42:15:83
2020-02-29T12:00:00.000+0000;1,58298E+12;41.752;42:15:83
2020-02-28T12:00:00.000+0000;1,58289E+12;40.556;42:15:83
2020-02-27T12:00:00.000+0000;1,5828E+12;39.45;42:15:83
2020-02-26T12:00:00.000+0000;1,58272E+12;38.452;42:15:83
2020-02-25T12:00:00.000+0000;1,58263E+12;37.995;42:15:83
2020-02-24T12:00:00.000+0000;1,58255E+12;37.91;42:15:83
2020-02-23T12:00:00.000+0000;1,58246E+12;38.633;42:15:83
2020-02-22T12:00:00.000+0000;1,58237E+12;40.032;42:15:83
2020-02-21T12:00:00.000+0000;1,58229E+12;41.126;42:15:83
2020-02-20T12:00:00.000+0000;1,5822E+12;41.695;42:15:83
2020-02-19T12:00:00.000+0000;1,58211E+12;42.444;42:15:83
2020-02-18T12:00:00.000+0000;1,58203E+12;42.837;42:15:83
2020-02-17T12:00:00.000+0000;1,58194E+12;43.175;42:15:83
2020-02-16T12:00:00.000+0000;1,58185E+12;42.524;42:15:83
2020-02-15T12:00:00.000+0000;1,58177E+12;41.389;42:15:83
2020-02-14T12:00:00.000+0000;1,58168E+12;40.082;42:15:83
2020-02-13T12:00:00.000+0000;1,5816E+12;38.39;42:15:83
2020-02-12T12:00:00.000+0000;1,58151E+12;36.327;42:15:83
2020-02-11T12:00:00.000+0000;1,58142E+12;34.292;42:15:83
2020-02-10T12:00:00.000+0000;1,58134E+12;32.68;42:15:83
2020-02-09T12:00:00.000+0000;1,58125E+12;32.036;42:15:83
2020-02-08T12:00:00.000+0000;1,58116E+12;31.609;42:15:83
2020-02-07T12:00:00.000+0000;1,58108E+12;30.441;42:15:83
2020-02-06T12:00:00.000+0000;1,58099E+12;29.201;42:15:83
2020-02-05T12:00:00.000+0000;1,5809E+12;28.117;42:15:83
2020-02-04T12:00:00.000+0000;1,58082E+12;26.97;42:15:83
2020-02-03T12:00:00.000+0000;1,58073E+12;25.596;42:15:83
2020-02-02T12:00:00.000+0000;1,58064E+12;23.836;42:15:83
2020-02-01T12:00:00.000+0000;1,58056E+12;21.805;42:15:83
2020-01-31T12:00:00.000+0000;1,58047E+12;19.587;42:15:83
2020-01-30T12:00:00.000+0000;1,58039E+12;17.186;42:15:83
2020-01-29T12:00:00.000+0000;1,5803E+12;14.536;42:15:83
2020-01-28T12:00:00.000+0000;1,58021E+12;12.056;42:15:83
2020-01-27T12:00:00.000+0000;1,58013E+12;10.497;42:15:83
2020-01-26T12:00:00.000+0000;1,58004E+12;9.173;42:15:83
2020-01-25T12:00:00.000+0000;1,57995E+12;7.985;42:15:83
2020-01-24T12:00:00.000+0000;1,57987E+12;7.287;42:15:83
2020-01-23T12:00:00.000+0000;1,57978E+12;6.841;42:15:83
2020-01-22T12:00:00.000+0000;1,57969E+12;7.179;42:15:83
2020-01-21T12:00:00.000+0000;1,57961E+12;7.305;42:15:83
2020-01-20T12:00:00.000+0000;1,57952E+12;6.847;42:15:83
2020-01-19T12:00:00.000+0000;1,57944E+12;6.38;42:15:83
2020-01-18T12:00:00.000+0000;1,57935E+12;5.599;42:15:83
2020-01-17T12:00:00.000+0000;1,57926E+12;4.862;42:15:83
2020-01-16T12:00:00.000+0000;1,57918E+12;4.269;42:15:83
2020-01-15T12:00:00.000+0000;1,57909E+12;3.59;42:15:83
2020-01-14T12:00:00.000+0000;1,579E+12;2.918;42:15:83
2020-01-13T12:00:00.000+0000;1,57892E+12;2.332;42:15:83
2020-01-12T12:00:00.000+0000;1,57883E+12;1.433;42:15:83
2020-01-11T12:00:00.000+0000;1,57874E+12;0.824;42:15:83
2020-01-10T12:00:00.000+0000;1,57866E+12;0.53;42:15:83
2020-01-09T12:00:00.000+0000;1,57857E+12;0.381;42:15:83
2020-01-08T12:00:00.000+0000;1,57848E+12;0.672;42:15:83
2020-01-07T12:00:00.000+0000;1,5784E+12;0.591;42:15:83
2020-01-06T12:00:00.000+0000;1,57831E+12;0.377;42:15:83
2020-01-05T12:00:00.000+0000;1,57823E+12;0.157;42:15:83
2020-01-04T12:00:00.000+0000;1,57814E+12;0;42:15:83
2020-01-03T12:00:00.000+0000;1,57805E+12;0;42:15:83
2020-01-02T12:00:00.000+0000;1,57797E+12;0;42:15:83
2020-01-01T12:00:00.000+0000;1,57788E+12;0;42:15:83
